Unnamed: 0,Date,District,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month,Wind_Avg,Is_Monsoon,Temp_Diff,WindSpeed_Total,YearMonth
399,1982-02-04,Arghakhanchi,27.9,83.2,0.02,93.58,6.1,59.65,13.34,5.51,20.02,9.35,10.68,12.73,2.4,3.77,0.78,3.0,3.19,4.13,1.07,3.07,1982,2,2.795,0,10.67,15.34,1982-02-01
400,1982-02-05,Arghakhanchi,27.9,83.2,0.01,93.49,4.8,48.49,12.85,2.08,19.88,8.35,11.54,11.8,2.86,5.16,1.19,3.97,4.06,6.1,1.43,4.67,1982,2,3.46,0,11.53,20.799999999999997,1982-02-01
401,1982-02-06,Arghakhanchi,27.9,83.2,0.0,93.31,4.05,42.8,12.13,-0.37,20.45,6.9,13.55,11.03,2.97,5.78,1.21,4.57,4.19,6.61,1.58,5.03,1982,2,3.58,0,13.55,22.340000000000003,1982-02-01
402,1982-02-07,Arghakhanchi,27.9,83.2,0.0,93.36,3.78,39.55,12.28,-1.14,19.26,7.97,11.29,10.69,2.19,4.2,0.47,3.72,3.01,4.41,0.61,3.8,1982,2,2.5999999999999996,0,11.290000000000004,14.89,1982-02-01
403,1982-02-08,Arghakhanchi,27.9,83.2,0.0,93.24,4.15,42.89,12.45,0.13,19.97,7.66,12.31,11.04,3.46,7.39,0.85,6.53,5.09,9.3,0.97,8.33,1982,2,4.275,0,12.31,27.06,1982-02-01
404,1982-02-09,Arghakhanchi,27.9,83.2,0.0,93.33,3.73,38.48,12.49,-1.28,20.41,7.11,13.29,10.99,2.36,4.29,0.35,3.94,3.46,5.03,0.89,4.14,1982,2,2.91,0,13.3,16.380000000000003,1982-02-01
405,1982-02-10,Arghakhanchi,27.9,83.2,0.31,93.59,3.68,36.03,13.36,-1.46,20.19,7.61,12.59,11.53,1.91,3.7,0.56,3.14,2.36,3.36,0.78,2.58,1982,2,2.135,0,12.580000000000002,12.669999999999998,1982-02-01
406,1982-02-11,Arghakhanchi,27.9,83.2,0.19,93.49,5.17,48.67,13.94,3.05,20.64,9.11,11.53,12.74,2.34,4.84,0.93,3.9,3.31,5.56,0.96,4.6,1982,2,2.825,0,11.53,17.94,1982-02-01
407,1982-02-12,Arghakhanchi,27.9,83.2,1.99,93.41,6.42,61.42,13.64,6.18,19.08,9.36,9.72,12.68,2.05,4.21,0.9,3.32,2.92,5.11,1.49,3.62,1982,2,2.485,0,9.72,16.68,1982-02-01
408,1982-02-13,Arghakhanchi,27.9,83.2,0.0,93.48,5.52,48.07,15.13,3.91,23.09,9.48,13.61,14.04,2.62,4.58,0.65,3.93,3.51,4.91,0.68,4.23,1982,2,3.065,0,13.61,16.95,1982-02-01
409,1982-02-14,Arghakhanchi,27.9,83.2,0.0,93.46,4.9,42.45,15.21,2.31,23.18,10.32,12.85,13.89,2.88,5.76,1.23,4.52,4.1,6.48,1.54,4.94,1982,2,3.49,0,12.86,21.99,1982-02-01
410,1982-02-15,Arghakhanchi,27.9,83.2,0.01,93.43,5.2,43.83,15.63,3.14,22.68,11.48,11.19,14.63,1.9,3.72,0.33,3.39,2.45,4.12,0.56,3.57,1982,2,2.175,0,11.2,13.08,1982-02-01
411,1982-02-16,Arghakhanchi,27.9,83.2,8.74,93.54,6.02,54.79,14.45,5.29,19.88,11.0,8.88,13.61,1.9,3.04,0.52,2.52,2.56,3.56,0.71,2.85,1982,2,2.23,0,8.879999999999999,12.29,1982-02-01
412,1982-02-17,Arghakhanchi,27.9,83.2,1.58,93.44,6.41,57.48,14.66,6.17,21.75,9.64,12.11,14.18,2.14,3.97,0.96,3.01,2.85,4.23,1.02,3.21,1982,2,2.495,0,12.11,15.17,1982-02-01
413,1982-02-18,Arghakhanchi,27.9,83.2,0.0,93.35,6.38,51.39,16.32,6.14,23.68,11.43,12.25,15.86,2.97,5.3,1.26,4.05,4.09,5.98,1.56,4.42,1982,2,3.53,0,12.25,21.16,1982-02-01
414,1982-02-19,Arghakhanchi,27.9,83.2,0.0,93.42,5.41,43.98,16.18,3.68,24.23,10.89,13.33,14.92,3.02,6.05,1.15,4.9,4.36,7.08,1.35,5.72,1982,2,3.69,0,13.34,23.010000000000005,1982-02-01
415,1982-02-20,Arghakhanchi,27.9,83.2,0.0,93.61,4.57,36.7,16.43,1.3,24.82,11.7,13.12,14.85,2.65,5.57,0.65,4.92,3.72,6.41,0.6,5.81,1982,2,3.185,0,13.12,19.6,1982-02-01
416,1982-02-21,Arghakhanchi,27.9,83.2,0.05,93.62,5.19,40.87,16.72,3.06,24.28,11.28,13.0,15.5,2.7,4.47,0.64,3.82,3.76,4.86,0.9,3.97,1982,2,3.23,0,13.000000000000002,17.33,1982-02-01
417,1982-02-22,Arghakhanchi,27.9,83.2,0.04,93.53,4.83,37.52,16.93,2.12,24.58,10.81,13.77,16.17,2.75,4.57,0.61,3.96,3.9,5.9,0.65,5.25,1982,2,3.325,0,13.769999999999998,18.38,1982-02-01
418,1982-02-23,Arghakhanchi,27.9,83.2,0.0,93.51,4.68,35.74,17.21,1.76,24.48,12.92,11.56,16.44,2.53,5.71,0.21,5.5,3.56,6.1,0.43,5.67,1982,2,3.045,0,11.56,18.54,1982-02-01
419,1982-02-24,Arghakhanchi,27.9,83.2,0.0,93.46,4.25,38.14,14.65,0.32,20.87,10.48,10.39,13.43,2.44,4.52,0.54,3.98,3.62,5.01,0.64,4.38,1982,2,3.03,0,10.39,16.77,1982-02-01
420,1982-02-25,Arghakhanchi,27.9,83.2,0.0,93.45,4.16,34.56,15.86,-0.05,24.25,10.58,13.67,14.47,2.24,4.88,0.45,4.44,3.02,5.66,0.3,5.36,1982,2,2.63,0,13.67,16.55,1982-02-01
421,1982-02-26,Arghakhanchi,27.9,83.2,0.0,93.49,4.18,33.31,16.53,0.17,24.72,10.06,14.67,15.11,2.53,4.7,0.75,3.94,3.29,4.94,0.5,4.45,1982,2,2.91,0,14.659999999999998,16.71,1982-02-01
422,1982-02-27,Arghakhanchi,27.9,83.2,1.3,93.51,5.05,37.61,17.6,2.69,26.24,11.88,14.35,16.28,2.51,4.71,0.44,4.27,3.54,5.77,0.39,5.38,1982,2,3.025,0,14.359999999999998,17.36,1982-02-01
423,1982-02-28,Arghakhanchi,27.9,83.2,6.17,93.48,7.22,53.7,17.59,7.99,23.38,12.41,10.98,16.76,2.71,5.57,1.32,4.25,3.76,6.33,2.13,4.2,1982,2,3.235,0,10.97,21.82,1982-02-01
424,1982-03-01,Arghakhanchi,27.9,83.2,0.88,93.43,8.34,61.98,17.58,10.08,23.28,13.26,10.02,17.34,2.11,2.85,1.13,1.72,2.95,4.11,2.0,2.11,1982,3,2.53,0,10.02,15.15,1982-03-01
425,1982-03-02,Arghakhanchi,27.9,83.2,3.12,93.67,8.23,74.4,14.55,9.86,18.42,11.56,6.86,14.75,3.3,4.54,1.8,2.74,4.69,6.82,3.38,3.44,1982,3,3.995,0,6.860000000000001,24.53,1982-03-01
426,1982-03-03,Arghakhanchi,27.9,83.2,2.16,93.73,6.6,57.54,15.13,6.54,22.3,10.7,11.59,15.36,2.87,6.03,0.55,5.48,3.93,6.75,0.78,5.97,1982,3,3.4000000000000004,0,11.6,20.910000000000004,1982-03-01
427,1982-03-04,Arghakhanchi,27.9,83.2,2.51,93.44,5.55,50.71,14.36,3.99,21.63,9.42,12.21,13.89,2.88,5.64,0.28,5.36,4.22,6.25,0.39,5.86,1982,3,3.55,0,12.21,19.66,1982-03-01
428,1982-03-05,Arghakhanchi,27.9,83.2,4.95,93.48,7.42,73.09,13.2,8.39,17.64,11.03,6.61,13.67,2.38,5.56,0.3,5.25,3.38,6.1,0.47,5.63,1982,3,2.88,0,6.610000000000001,18.19,1982-03-01
429,1982-03-06,Arghakhanchi,27.9,83.2,0.42,93.27,7.7,67.66,14.93,8.8,21.31,9.65,11.66,15.39,3.32,5.18,2.19,2.99,4.57,5.84,3.52,2.31,1982,3,3.945,0,11.659999999999998,24.62,1982-03-01
430,1982-03-07,Arghakhanchi,27.9,83.2,0.0,93.45,6.22,52.47,15.6,5.2,22.8,9.44,13.37,16.29,2.83,5.64,0.61,5.03,4.02,6.62,0.72,5.9,1982,3,3.425,0,13.36,20.44,1982-03-01
431,1982-03-08,Arghakhanchi,27.9,83.2,0.0,93.48,4.4,35.66,16.27,0.91,24.22,10.85,13.37,15.53,3.01,5.65,1.23,4.42,4.31,6.49,1.62,4.87,1982,3,3.66,0,13.37,22.31,1982-03-01
432,1982-03-09,Arghakhanchi,27.9,83.2,0.06,93.49,4.28,32.03,17.51,0.52,24.91,12.47,12.45,16.59,2.33,4.3,0.47,3.83,2.9,4.47,0.38,4.09,1982,3,2.615,0,12.44,14.85,1982-03-01
433,1982-03-10,Arghakhanchi,27.9,83.2,0.01,93.51,4.69,32.99,18.51,1.75,26.8,12.37,14.44,17.97,2.34,4.29,0.22,4.07,3.15,4.82,0.47,4.35,1982,3,2.745,0,14.43,15.29,1982-03-01
434,1982-03-11,Arghakhanchi,27.9,83.2,0.0,93.6,5.61,38.85,18.76,4.25,26.18,13.24,12.95,18.31,2.7,4.37,0.94,3.43,3.57,4.7,1.11,3.59,1982,3,3.135,0,12.94,17.39,1982-03-01
435,1982-03-12,Arghakhanchi,27.9,83.2,0.0,93.56,5.11,37.66,17.76,2.94,25.91,11.31,14.61,17.73,3.23,5.67,1.0,4.67,4.57,6.53,1.27,5.27,1982,3,3.9,0,14.6,22.27,1982-03-01
436,1982-03-13,Arghakhanchi,27.9,83.2,0.0,93.42,5.1,36.99,17.99,2.75,26.3,11.52,14.78,17.33,2.9,6.47,0.6,5.87,3.95,7.28,0.65,6.62,1982,3,3.425,0,14.78,21.85,1982-03-01
437,1982-03-14,Arghakhanchi,27.9,83.2,0.0,93.44,5.36,36.98,18.8,3.45,27.09,12.47,14.62,18.37,2.0,3.15,1.07,2.08,2.66,4.63,1.1,3.53,1982,3,2.33,0,14.62,14.61,1982-03-01
438,1982-03-15,Arghakhanchi,27.9,83.2,0.0,93.27,5.88,35.92,20.73,5.0,28.29,14.93,13.36,20.11,2.49,5.02,0.69,4.33,3.13,5.45,0.63,4.83,1982,3,2.81,0,13.36,17.409999999999997,1982-03-01
439,1982-03-16,Arghakhanchi,27.9,83.2,0.01,93.07,6.32,36.4,21.65,6.01,28.42,14.88,13.54,20.89,2.23,3.55,0.74,2.82,2.72,3.67,1.09,2.57,1982,3,2.475,0,13.54,14.0,1982-03-01
440,1982-03-17,Arghakhanchi,27.9,83.2,1.04,93.11,6.53,41.52,20.04,6.52,26.47,14.12,12.35,19.98,3.07,4.27,2.15,2.12,4.4,6.09,2.85,3.24,1982,3,3.735,0,12.35,22.83,1982-03-01
441,1982-03-18,Arghakhanchi,27.9,83.2,0.0,93.15,6.75,38.6,21.77,6.95,29.4,16.0,13.4,21.93,2.62,3.84,1.75,2.09,3.62,5.02,2.71,2.31,1982,3,3.12,0,13.4,19.56,1982-03-01
442,1982-03-19,Arghakhanchi,27.9,83.2,0.0,93.22,6.64,38.86,21.4,6.76,29.27,15.72,13.55,21.45,2.8,4.83,1.17,3.66,3.81,5.32,0.98,4.34,1982,3,3.3049999999999997,0,13.55,18.91,1982-03-01
443,1982-03-20,Arghakhanchi,27.9,83.2,0.0,93.27,5.83,32.48,22.22,4.77,30.85,16.15,14.71,21.63,2.68,4.82,0.6,4.22,3.52,4.97,0.97,3.99,1982,3,3.1,0,14.700000000000005,17.56,1982-03-01
444,1982-03-21,Arghakhanchi,27.9,83.2,0.0,93.37,5.79,31.84,22.45,4.74,30.06,16.62,13.44,21.67,2.31,3.87,0.54,3.34,2.84,4.07,0.55,3.52,1982,3,2.575,0,13.439999999999998,14.18,1982-03-01
445,1982-03-22,Arghakhanchi,27.9,83.2,0.02,93.24,6.46,33.34,23.48,6.3,31.84,16.74,15.1,23.02,3.01,5.65,1.4,4.26,4.09,6.53,1.26,5.27,1982,3,3.55,0,15.1,21.94,1982-03-01
446,1982-03-23,Arghakhanchi,27.9,83.2,0.76,93.18,7.03,35.64,23.77,7.54,32.32,16.6,15.72,23.55,3.33,6.67,0.72,5.95,4.51,7.7,0.37,7.34,1982,3,3.92,0,15.72,23.3,1982-03-01
447,1982-03-24,Arghakhanchi,27.9,83.2,19.35,93.31,8.9,49.61,22.19,10.96,28.3,16.64,11.66,21.98,2.05,3.34,0.44,2.9,3.08,6.07,0.35,5.73,1982,3,2.565,0,11.66,15.33,1982-03-01
448,1982-03-25,Arghakhanchi,27.9,83.2,1.01,93.32,8.37,51.04,20.73,10.11,26.62,16.36,10.25,21.34,2.68,4.06,0.48,3.58,4.15,6.33,0.53,5.8,1982,3,3.415,0,10.260000000000002,18.230000000000004,1982-03-01
449,1982-03-26,Arghakhanchi,27.9,83.2,0.0,93.23,5.92,38.14,19.85,4.94,27.49,13.5,13.99,20.24,2.69,4.28,0.17,4.11,3.55,4.86,0.2,4.66,1982,3,3.12,0,13.989999999999998,15.75,1982-03-01
450,1982-03-27,Arghakhanchi,27.9,83.2,0.0,93.33,5.41,32.96,20.77,3.71,28.81,14.57,14.25,20.61,2.89,5.29,0.47,4.82,3.85,5.68,0.81,4.87,1982,3,3.37,0,14.239999999999998,18.99,1982-03-01
451,1982-03-28,Arghakhanchi,27.9,83.2,0.0,93.33,6.23,34.64,22.26,5.74,30.17,15.69,14.48,21.68,2.47,4.78,0.28,4.5,3.09,4.98,0.47,4.5,1982,3,2.78,0,14.480000000000002,16.07,1982-03-01
452,1982-03-29,Arghakhanchi,27.9,83.2,0.0,93.36,7.86,40.54,23.5,9.16,30.82,17.39,13.43,23.41,2.58,4.36,0.57,3.79,3.28,4.26,0.31,3.95,1982,3,2.9299999999999997,0,13.43,15.36,1982-03-01
453,1982-03-30,Arghakhanchi,27.9,83.2,0.0,93.21,8.53,43.38,23.7,10.45,30.73,17.69,13.04,24.03,2.51,4.35,1.45,2.9,3.22,5.11,2.09,3.02,1982,3,2.865,0,13.04,18.73,1982-03-01
454,1982-03-31,Arghakhanchi,27.9,83.2,0.0,92.64,7.99,39.73,23.98,9.36,31.83,17.63,14.2,23.88,3.85,8.52,0.82,7.7,5.33,10.21,1.03,9.18,1982,3,4.59,0,14.2,29.76,1982-03-01
455,1982-04-01,Arghakhanchi,27.9,83.2,0.0,92.29,6.09,29.71,24.25,5.28,33.36,16.31,17.06,23.93,4.36,9.07,0.64,8.43,6.33,10.93,1.07,9.86,1982,4,5.345000000000001,0,17.05,32.4,1982-04-01
456,1982-04-02,Arghakhanchi,27.9,83.2,0.0,92.48,5.21,25.62,24.15,3.11,32.66,17.01,15.64,23.53,5.06,9.49,2.28,7.21,7.18,11.31,3.68,7.64,1982,4,6.119999999999999,0,15.649999999999997,39.0,1982-04-01
457,1982-04-03,Arghakhanchi,27.9,83.2,0.0,92.74,5.88,28.03,24.71,4.91,33.34,17.71,15.63,24.25,3.38,5.16,1.95,3.21,4.89,5.85,2.75,3.1,1982,4,4.135,0,15.630000000000004,23.979999999999997,1982-04-01
458,1982-04-04,Arghakhanchi,27.9,83.2,0.0,92.96,5.79,25.96,25.78,4.62,34.52,18.29,16.23,25.3,3.45,6.44,1.2,5.23,4.9,7.66,1.24,6.43,1982,4,4.175000000000001,0,16.230000000000004,24.889999999999997,1982-04-01
459,1982-04-05,Arghakhanchi,27.9,83.2,0.0,93.09,6.54,28.36,26.36,6.23,34.61,18.92,15.69,25.82,3.21,5.84,1.62,4.22,4.42,6.56,1.99,4.57,1982,4,3.815,0,15.689999999999998,23.64,1982-04-01
460,1982-04-06,Arghakhanchi,27.9,83.2,0.01,93.39,7.07,30.35,26.6,7.62,34.04,20.76,13.28,26.06,2.43,3.32,0.52,2.79,3.22,5.38,0.64,4.75,1982,4,2.825,0,13.279999999999998,15.510000000000002,1982-04-01
461,1982-04-07,Arghakhanchi,27.9,83.2,0.01,93.38,6.81,29.59,26.39,7.12,34.35,19.97,14.38,27.0,3.24,4.75,2.02,2.73,4.72,6.78,2.19,4.59,1982,4,3.98,0,14.380000000000004,23.700000000000003,1982-04-01
462,1982-04-08,Arghakhanchi,27.9,83.2,0.0,93.21,5.86,29.52,23.87,4.84,31.14,18.56,12.57,24.5,3.43,5.37,2.27,3.09,4.78,6.47,2.58,3.88,1982,4,4.105,0,12.580000000000002,24.9,1982-04-01
463,1982-04-09,Arghakhanchi,27.9,83.2,0.0,93.18,6.18,29.33,24.87,5.69,32.82,18.56,14.26,24.73,2.47,4.71,0.57,4.14,2.97,4.59,0.93,3.66,1982,4,2.72,0,14.260000000000002,16.240000000000002,1982-04-01
464,1982-04-10,Arghakhanchi,27.9,83.2,0.0,93.31,6.32,28.92,25.5,6.04,33.13,18.15,14.97,25.47,2.63,3.87,1.1,2.76,3.19,3.93,1.59,2.34,1982,4,2.91,0,14.980000000000004,16.31,1982-04-01
465,1982-04-11,Arghakhanchi,27.9,83.2,0.0,93.22,6.1,27.7,25.63,5.52,33.66,18.5,15.16,25.95,2.76,4.34,1.39,2.95,3.46,4.55,1.4,3.15,1982,4,3.11,0,15.159999999999997,17.9,1982-04-01
466,1982-04-12,Arghakhanchi,27.9,83.2,0.0,93.16,5.48,26.05,24.85,3.94,33.26,17.46,15.8,25.41,3.27,5.46,1.98,3.48,4.47,6.31,2.01,4.3,1982,4,3.87,0,15.799999999999995,23.5,1982-04-01
467,1982-04-13,Arghakhanchi,27.9,83.2,0.0,92.98,6.12,27.67,25.65,5.41,33.33,17.97,15.36,26.1,2.77,4.05,1.27,2.78,3.52,5.14,1.9,3.25,1982,4,3.145,0,15.36,18.65,1982-04-01
468,1982-04-14,Arghakhanchi,27.9,83.2,0.0,93.01,6.69,29.02,26.35,6.85,33.06,19.6,13.46,26.45,2.5,3.75,1.16,2.59,3.05,4.16,1.7,2.47,1982,4,2.775,0,13.46,16.32,1982-04-01
469,1982-04-15,Arghakhanchi,27.9,83.2,0.0,92.82,6.15,26.05,26.73,5.56,34.93,18.91,16.02,26.81,3.57,6.79,0.31,6.48,4.79,7.97,0.67,7.31,1982,4,4.18,0,16.02,24.1,1982-04-01
470,1982-04-16,Arghakhanchi,27.9,83.2,0.1,92.88,6.69,28.04,26.91,6.8,34.1,19.44,14.66,27.55,2.37,3.35,0.37,2.98,3.26,6.07,0.54,5.54,1982,4,2.815,0,14.66,15.96,1982-04-01
471,1982-04-17,Arghakhanchi,27.9,83.2,0.39,92.78,7.28,30.32,26.98,7.96,34.97,19.47,15.5,27.82,3.03,4.79,1.87,2.92,4.1,5.56,1.8,3.75,1982,4,3.5649999999999995,0,15.5,21.15,1982-04-01
472,1982-04-18,Arghakhanchi,27.9,83.2,15.56,92.87,9.55,45.03,24.88,11.88,31.04,18.85,12.18,25.02,2.31,3.58,0.44,3.14,3.08,4.55,0.65,3.9,1982,4,2.6950000000000003,0,12.189999999999998,14.61,1982-04-01
473,1982-04-19,Arghakhanchi,27.9,83.2,5.07,93.0,8.78,47.06,22.79,10.65,28.25,17.25,11.0,23.01,2.13,4.08,0.7,3.38,2.59,4.19,0.97,3.22,1982,4,2.36,0,11.0,14.660000000000002,1982-04-01
474,1982-04-20,Arghakhanchi,27.9,83.2,3.66,92.98,8.76,44.66,23.61,10.75,30.28,17.0,13.28,24.49,2.85,4.98,1.03,3.96,3.73,5.62,1.23,4.39,1982,4,3.29,0,13.28,19.44,1982-04-01
475,1982-04-21,Arghakhanchi,27.9,83.2,0.19,93.08,7.6,34.91,25.38,8.69,32.8,18.93,13.87,25.76,4.85,8.03,2.23,5.8,6.76,9.65,3.46,6.19,1982,4,5.805,0,13.869999999999996,34.98,1982-04-01
476,1982-04-22,Arghakhanchi,27.9,83.2,0.01,92.88,7.01,30.71,26.16,7.54,34.2,18.98,15.22,26.6,4.74,7.97,2.23,5.74,6.77,9.48,3.18,6.3,1982,4,5.755,0,15.220000000000002,34.370000000000005,1982-04-01
477,1982-04-23,Arghakhanchi,27.9,83.2,0.03,92.81,6.95,29.35,26.77,7.27,34.78,19.6,15.18,27.18,3.94,7.19,2.04,5.15,5.66,8.57,2.77,5.8,1982,4,4.8,0,15.18,30.17,1982-04-01
478,1982-04-24,Arghakhanchi,27.9,83.2,0.01,92.74,7.95,32.07,27.51,9.23,35.56,19.84,15.71,28.28,3.98,7.29,2.24,5.05,5.51,8.41,3.17,5.24,1982,4,4.745,0,15.720000000000002,30.6,1982-04-01
479,1982-04-25,Arghakhanchi,27.9,83.2,0.21,92.68,8.23,32.64,27.8,9.75,35.69,20.73,14.96,28.67,3.84,7.32,0.99,6.33,5.23,8.6,1.62,6.99,1982,4,4.535,0,14.959999999999996,27.600000000000005,1982-04-01
480,1982-04-26,Arghakhanchi,27.9,83.2,4.8,92.81,7.97,33.43,26.88,9.27,33.29,20.53,12.76,27.61,2.58,3.27,1.2,2.08,3.55,5.46,1.74,3.72,1982,4,3.065,0,12.759999999999998,17.799999999999997,1982-04-01
481,1982-04-27,Arghakhanchi,27.9,83.2,2.24,92.94,8.59,38.86,25.61,10.45,32.94,18.6,14.34,26.54,3.27,5.89,0.52,5.38,4.53,6.56,0.25,6.31,1982,4,3.9,0,14.339999999999996,21.02,1982-04-01
482,1982-04-28,Arghakhanchi,27.9,83.2,0.5,92.94,8.22,34.69,26.79,9.76,34.74,19.45,15.29,27.63,4.07,7.54,2.33,5.22,5.67,8.97,2.9,6.08,1982,4,4.87,0,15.290000000000004,31.479999999999997,1982-04-01
483,1982-04-29,Arghakhanchi,27.9,83.2,0.01,92.94,6.96,31.3,25.73,7.15,32.69,19.84,12.85,26.48,5.34,8.97,2.81,6.16,7.41,10.42,4.96,5.46,1982,4,6.375,0,12.849999999999998,39.91,1982-04-01
484,1982-04-30,Arghakhanchi,27.9,83.2,0.0,92.86,7.3,32.41,25.93,8.03,33.86,19.16,14.7,26.45,4.2,8.15,1.36,6.79,5.76,9.39,1.72,7.67,1982,4,4.98,0,14.7,30.58,1982-04-01
485,1982-05-01,Arghakhanchi,27.9,83.2,0.0,92.98,7.77,31.06,27.74,9.02,35.66,21.07,14.59,28.3,2.73,5.21,0.45,4.76,3.5,5.57,0.4,5.17,1982,5,3.115,0,14.589999999999996,17.86,1982-05-01
486,1982-05-02,Arghakhanchi,27.9,83.2,0.0,92.98,7.65,29.14,28.55,8.8,36.26,20.76,15.5,29.53,3.11,4.64,1.87,2.77,4.15,5.46,2.38,3.08,1982,5,3.63,0,15.499999999999996,21.61,1982-05-01
487,1982-05-03,Arghakhanchi,27.9,83.2,0.01,92.77,6.85,25.69,28.8,7.05,36.97,21.65,15.31,29.59,4.52,8.72,1.77,6.95,6.22,10.7,2.19,8.5,1982,5,5.369999999999999,0,15.32,34.12,1982-05-01
488,1982-05-04,Arghakhanchi,27.9,83.2,0.03,92.58,7.4,28.51,28.28,8.21,36.24,20.78,15.46,29.03,5.48,9.0,2.4,6.6,7.47,10.83,4.08,6.74,1982,5,6.475,0,15.46,39.26,1982-05-01
489,1982-05-05,Arghakhanchi,27.9,83.2,0.0,92.75,8.62,31.77,29.08,10.53,37.08,21.5,15.58,30.46,3.88,6.95,1.98,4.96,5.44,8.1,2.43,5.67,1982,5,4.66,0,15.579999999999998,28.78,1982-05-01
490,1982-05-06,Arghakhanchi,27.9,83.2,0.0,92.88,8.44,30.24,29.6,10.2,37.45,22.99,14.46,30.79,4.58,8.23,2.53,5.71,6.5,9.4,3.94,5.46,1982,5,5.54,0,14.460000000000004,35.18,1982-05-01
491,1982-05-07,Arghakhanchi,27.9,83.2,0.0,92.94,6.87,24.84,29.45,7.17,37.77,21.39,16.38,30.35,4.74,8.59,2.64,5.95,6.62,9.82,3.56,6.26,1982,5,5.68,0,16.380000000000003,35.97,1982-05-01
492,1982-05-08,Arghakhanchi,27.9,83.2,0.0,92.93,7.28,25.58,29.95,8.02,37.88,22.43,15.45,31.03,4.54,7.98,2.61,5.37,6.3,9.03,3.78,5.25,1982,5,5.42,0,15.450000000000005,34.24,1982-05-01
493,1982-05-09,Arghakhanchi,27.9,83.2,0.0,93.0,8.12,27.89,30.36,9.65,37.88,23.15,14.73,31.47,3.67,6.26,1.16,5.11,4.77,6.8,1.28,5.52,1982,5,4.22,0,14.730000000000004,23.94,1982-05-01
494,1982-05-10,Arghakhanchi,27.9,83.2,0.12,93.0,8.48,32.04,28.69,10.32,34.54,23.43,11.11,30.3,2.11,3.34,0.26,3.08,3.12,6.0,0.23,5.78,1982,5,2.615,0,11.11,15.06,1982-05-01
495,1982-05-11,Arghakhanchi,27.9,83.2,1.8,92.84,9.03,35.18,28.13,11.18,35.58,22.03,13.56,29.7,3.58,8.62,0.66,7.96,4.62,10.27,0.65,9.62,1982,5,4.1,0,13.549999999999995,28.4,1982-05-01
496,1982-05-12,Arghakhanchi,27.9,83.2,0.17,92.91,8.93,33.59,28.74,11.01,35.54,22.1,13.44,29.66,2.6,4.89,1.19,3.7,3.34,5.2,1.44,3.76,1982,5,2.97,0,13.439999999999998,18.66,1982-05-01
497,1982-05-13,Arghakhanchi,27.9,83.2,9.85,93.03,10.05,42.18,26.89,12.65,31.72,22.53,9.19,27.33,2.8,4.42,1.57,2.85,3.79,4.69,2.48,2.21,1982,5,3.295,0,9.189999999999998,19.75,1982-05-01
498,1982-05-14,Arghakhanchi,27.9,83.2,1.23,93.06,11.73,51.13,26.23,15.17,32.35,21.49,10.87,27.62,2.72,5.26,1.07,4.19,3.61,6.94,1.94,4.99,1982,5,3.165,0,10.860000000000005,21.540000000000003,1982-05-01
499,1982-05-15,Arghakhanchi,27.9,83.2,0.36,93.24,9.02,42.64,24.91,10.98,31.35,20.63,10.72,25.91,2.82,5.2,0.69,4.51,3.68,6.09,0.8,5.28,1982,5,3.25,0,10.720000000000002,19.28,1982-05-01
